step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
259,PAYMENT,3929.96,C285209263,10410.0,6480.04,M1364228093,0.0,0.0,0,0
212,CASH_OUT,200271.65,C1305155811,0.0,0.0,C1965160700,537789.5,738061.15,0,0
17,PAYMENT,40231.3,C1162179645,5052.0,0.0,M426019164,0.0,0.0,0,0
277,CASH_IN,29204.31,C873926804,107536.0,136740.31,C348534094,0.0,0.0,0,0
311,PAYMENT,624.66,C839723247,0.0,0.0,M2093309602,0.0,0.0,0,0
139,CASH_OUT,126437.09,C1547468264,0.0,0.0,C1232988945,1400604.09,1527041.18,0,0
284,PAYMENT,9390.45,C1632623590,1502.57,0.0,M1513421812,0.0,0.0,0,0
19,CASH_OUT,178532.14,C1171515202,1470.0,0.0,C1255337552,597178.18,775710.32,0,0
10,CASH_OUT,61294.12,C2124004718,0.0,0.0,C1816361085,73877.8,135171.92,0,0
36,TRANSFER,804895.17,C1386875244,0.0,0.0,C623310736,808946.11,1613841.28,0,0
7,PAYMENT,7906.61,C1264384309,0.0,0.0,M650601476,0.0,0.0,0,0
707,CASH_OUT,2331777.94,C981538757,2331777.94,0.0,C1704168344,0.0,2331777.94,1,0
238,PAYMENT,30824.96,C14196911,0.0,0.0,M1224572178,0.0,0.0,0,0
274,CASH_OUT,2274566.61,C362452126,2274566.61,0.0,C1985999765,0.0,2274566.61,1,0
275,TRANSFER,297831.68,C184892425,201829.0,0.0,C2076807651,270610.06,568441.73,0,0
150,CASH_OUT,1335959.76,C863602835,1335959.76,0.0,C1595218853,73654.55,1409614.31,1,0
333,CASH_OUT,103827.17,C1623296261,0.0,0.0,C157706871,202204.57,306031.75,0,0
471,CASH_OUT,453951.09,C1929148555,72471.0,0.0,C122440858,219464.03,673415.11,0,0
307,CASH_OUT,155175.27,C759252535,253233.0,98057.73,C2140888474,121570.81,276746.07,0,0
233,TRANSFER,37357.32,C1908599999,37357.32,0.0,C232254728,0.0,0.0,1,0
309,PAYMENT,18721.76,C885098671,1745.0,0.0,M1624502688,0.0,0.0,0,0
208,TRANSFER,758670.17,C1620862164,87863.0,0.0,C999222235,57831.01,816501.17,0,0
185,TRANSFER,448265.08,C473435189,448265.08,0.0,C1934689735,0.0,0.0,1,0
12,CASH_OUT,296503.7,C2041475524,41076.0,0.0,C867882420,0.0,821807.31,0,0
407,PAYMENT,6562.32,C1772150746,0.0,0.0,M1625847550,0.0,0.0,0,0
39,CASH_OUT,152042.16,C1395896953,152042.16,0.0,C45672156,710428.02,862470.18,1,0
34,CASH_OUT,107099.97,C1143980843,10955.0,0.0,C1887879233,20882.0,62028.85,0,0
180,PAYMENT,607.8,C683486839,0.0,0.0,M524582518,0.0,0.0,0,0
17,CASH_IN,19898.93,C1062306514,2942697.23,2962596.15,C228669487,471287.33,451388.41,0,0
236,CASH_OUT,142536.22,C316791864,0.0,0.0,C1842265107,160412.16,302948.38,0,0
237,PAYMENT,7576.7,C1194840720,276576.93,269000.23,M70775710,0.0,0.0,0,0
177,CASH_IN,19227.31,C1087081608,8412837.54,8432064.85,C2024293561,1849129.94,1829902.63,0,0
204,CASH_OUT,193971.84,C1912113438,0.0,0.0,C490727645,1936904.03,2130875.87,0,0
207,TRANSFER,132206.24,C261429073,0.0,0.0,C815677236,10663025.84,10795232.08,0,0
401,CASH_OUT,72713.78,C477481398,0.0,0.0,C1673499770,1264842.97,1636064.36,0,0
180,CASH_OUT,385193.21,C1015580316,0.0,0.0,C170533451,1703014.61,2088207.82,0,0
137,CASH_IN,342604.65,C1637383783,6983429.84,7326034.49,C99159948,988527.72,645923.07,0,0
238,CASH_OUT,237416.35,C1582982259,0.0,0.0,C720277992,871856.76,1109273.1,0,0
282,PAYMENT,6976.56,C378953668,99196.54,92219.98,M1655807452,0.0,0.0,0,0
213,PAYMENT,8278.65,C1374555975,49769.0,41490.35,M534815338,0.0,0.0,0,0
298,PAYMENT,40425.94,C2029603198,51732.24,11306.29,M1561005615,0.0,0.0,0,0
605,CASH_OUT,147230.63,C1675751864,147230.63,0.0,C1378762120,0.0,147230.63,1,0
182,CASH_OUT,178530.01,C1083605162,0.0,0.0,C51658633,697877.71,876407.73,0,0
254,PAYMENT,478.66,C839926430,471.0,0.0,M674670184,0.0,0.0,0,0
613,TRANSFER,1892137.66,C1387416875,1892137.66,0.0,C1999528314,0.0,0.0,1,0
399,TRANSFER,83721.35,C493849258,0.0,0.0,C1136381403,13021069.63,13104790.99,0,0
258,CASH_OUT,163226.47,C670306239,5549.0,0.0,C1814565624,432873.77,596100.24,0,0
45,PAYMENT,1615.92,C1452972177,413.0,0.0,M428221213,0.0,0.0,0,0
649,CASH_OUT,177429.18,C607706509,177429.18,0.0,C1138209414,26853.77,204282.95,1,0
255,CASH_OUT,264687.55,C1888304047,21236.0,0.0,C1205375392,0.0,264687.55,0,0
187,PAYMENT,16048.53,C1098486400,45749.79,29701.26,M928995567,0.0,0.0,0,0
375,PAYMENT,12261.57,C523354746,0.0,0.0,M1243337042,0.0,0.0,0,0
612,CASH_OUT,236400.77,C2116997960,0.0,0.0,C1540636100,544609.24,781010.0,0,0
34,CASH_OUT,152697.57,C1529806098,15685.0,0.0,C66130984,210565.05,363262.62,0,0
46,PAYMENT,2172.95,C529800973,5777.0,3604.05,M1554778545,0.0,0.0,0,0
374,CASH_OUT,292064.18,C1342871364,0.0,0.0,C60701293,1488005.73,1780069.91,0,0
252,CASH_OUT,229399.99,C522141009,0.0,0.0,C901863108,2592270.28,2821670.26,0,0
372,TRANSFER,299172.82,C1770563900,299172.82,0.0,C495349286,0.0,0.0,1,0
394,TRANSFER,147957.23,C1762704986,147957.23,0.0,C1857166842,0.0,0.0,1,0
493,CASH_OUT,144452.14,C1064034527,144452.14,0.0,C1937398960,223043.46,367495.6,1,0
154,PAYMENT,5753.36,C799897292,0.0,0.0,M1566324411,0.0,0.0,0,0
163,PAYMENT,13177.34,C853282270,204.0,0.0,M2005338729,0.0,0.0,0,0
274,PAYMENT,11056.14,C1928880032,0.0,0.0,M646794893,0.0,0.0,0,0
633,TRANSFER,75480.15,C1749493036,75480.15,0.0,C1609209169,0.0,0.0,1,0
136,CASH_IN,347404.69,C1366895973,100897.0,448301.69,C1699063676,0.0,0.0,0,0
331,CASH_IN,226591.55,C410922443,35747.0,262338.55,C841565724,61674.71,0.0,0,0
381,CASH_OUT,403070.87,C1901038300,0.0,0.0,C1484034845,430176.72,833247.58,0,0
308,CASH_OUT,151416.49,C636524442,1018.0,0.0,C1359734631,592236.31,743652.8,0,0
523,CASH_OUT,159094.64,C484122604,159094.64,0.0,C286444496,0.0,159094.64,1,0
38,CASH_IN,67830.13,C761722058,6756921.52,6824751.65,C1410896526,1009380.73,941550.6,0,0
278,CASH_OUT,177349.61,C1783611111,0.0,0.0,C118223814,2619333.07,2796682.68,0,0
304,TRANSFER,10000000.0,C1611144363,0.0,0.0,C1629025878,22446720.91,56393218.55,0,0
371,PAYMENT,15886.83,C1038348108,5843.0,0.0,M773444207,0.0,0.0,0,0
307,CASH_OUT,412079.6,C180012382,0.0,0.0,C1001439124,4071392.09,4483471.69,0,0
131,PAYMENT,19313.6,C857871590,225750.19,206436.59,M1625193051,0.0,0.0,0,0
9,CASH_OUT,121201.52,C1687988704,30340.0,0.0,C1196384757,0.0,121201.52,0,0
182,CASH_OUT,27420.37,C879667386,0.0,0.0,C138006287,412419.16,439839.53,0,0
310,DEBIT,1329.87,C1661546433,41233.0,39903.13,C1315356436,2930889.82,2932219.69,0,0
209,CASH_IN,72517.4,C1247722789,5645770.04,5718287.44,C951863072,188983.46,116466.05,0,0
9,CASH_IN,92882.08,C506550401,6201258.11,6294140.19,C1973934667,1200108.9,848234.25,0,0
181,CASH_OUT,191326.41,C1417651921,0.0,0.0,C261220924,3112337.25,3303663.66,0,0
161,TRANSFER,479993.64,C944199458,71479.0,0.0,C413013404,1714.53,481708.17,0,0
128,TRANSFER,310873.76,C555674757,310873.76,0.0,C1570042752,0.0,0.0,1,0
400,CASH_IN,316869.42,C1440441094,51034.0,367903.42,C1299927338,0.0,0.0,0,0
42,CASH_IN,341954.14,C1635344856,939720.47,1281674.61,C1922860062,3375298.94,3033344.79,0,0
13,CASH_IN,55690.48,C358374347,76159.0,131849.48,C773216199,2177179.55,1974956.0,0,0
225,CASH_OUT,80127.65,C200293996,0.0,0.0,C1208324088,2274055.09,2336209.02,0,0
19,PAYMENT,1522.44,C1320452370,27813.0,26290.56,M539254793,0.0,0.0,0,0
204,PAYMENT,20703.65,C1263179946,10228.0,0.0,M1406425989,0.0,0.0,0,0
163,CASH_IN,144468.06,C1975602137,29023280.45,29167748.51,C824112819,1465192.42,1268887.13,0,0
741,TRANSFER,48442.88,C1112979339,48442.88,0.0,C2114078084,0.0,0.0,1,0
164,PAYMENT,14210.49,C1411772971,60635.0,46424.51,M1998004372,0.0,0.0,0,0
309,CASH_OUT,272860.43,C1910787715,16646.64,0.0,C1231842708,4978881.35,5251741.78,0,0
231,TRANSFER,359643.91,C727034022,0.0,0.0,C113535814,614321.39,973965.3,0,0
141,TRANSFER,55083.88,C410476801,43045.0,0.0,C1831378049,0.0,55083.88,0,0
592,TRANSFER,369306.87,C137478420,369306.87,0.0,C100691765,0.0,0.0,1,0
10,CASH_OUT,250064.28,C1573462997,48523.81,0.0,C1622613255,1920304.79,2319078.47,0,0
255,CASH_OUT,98590.67,C737801059,0.0,0.0,C565921492,1134746.49,1233337.16,0,0
588,CASH_OUT,15900.19,C1230943217,104363.0,88462.81,C1422451970,88139.22,104039.41,0,0
15,TRANSFER,361496.57,C1358515770,0.0,0.0,C1115404972,2724788.49,3086285.05,0,0
440,TRANSFER,10000000.0,C1559534298,24339822.23,14339822.23,C1910926478,0.0,0.0,1,0
177,DEBIT,14564.52,C580119268,202898.0,188333.48,C185436205,22155198.18,22169762.7,0,0
206,CASH_IN,148277.88,C2137762791,15994.0,164271.88,C1501491300,0.0,0.0,0,0
41,TRANSFER,312889.42,C424354533,20509.0,0.0,C718744628,0.0,312889.42,0,0
138,CASH_IN,166260.77,C148734626,1619578.57,1785839.34,C265629811,4143541.51,3977280.74,0,0
298,CASH_IN,409113.06,C2112350577,802182.99,1211296.05,C1657622350,1218724.6,809611.54,0,0
14,CASH_OUT,146558.89,C1775100561,0.0,0.0,C1531078393,1734809.98,1709415.36,0,0
371,CASH_IN,52042.29,C950564668,198815.0,250857.29,C147678779,0.0,0.0,0,0
501,TRANSFER,10000000.0,C50880393,18020192.15,8020192.15,C590550775,0.0,0.0,1,0
598,CASH_OUT,136636.39,C1135253950,21508.0,0.0,C1553247140,957320.11,1093956.5,0,0
298,CASH_OUT,273234.28,C344058915,4005.0,0.0,C1099004614,0.0,273234.28,0,0
164,PAYMENT,3346.59,C1611723448,103.0,0.0,M1699475898,0.0,0.0,0,0
142,PAYMENT,2786.45,C1575596945,10183.0,7396.55,M1631847498,0.0,0.0,0,0
260,CASH_IN,258587.0,C603079424,10660209.3,10918796.3,C213983587,2650061.92,2391474.92,0,0
403,CASH_OUT,102450.39,C748895238,33190.0,0.0,C1888274124,0.0,102450.39,0,0
238,CASH_OUT,168793.74,C107077312,53990.0,0.0,C557884650,1649294.53,1818088.27,0,0
259,TRANSFER,25629.65,C829992648,0.0,0.0,C1907559960,631588.13,657217.78,0,0
402,CASH_OUT,39514.09,C1699710202,9948.0,0.0,C264770821,0.0,39514.09,0,0
544,PAYMENT,12302.77,C809262663,0.0,0.0,M2076263377,0.0,0.0,0,0
348,PAYMENT,34820.1,C2068143702,470440.0,435619.9,M236977346,0.0,0.0,0,0
324,PAYMENT,8676.9,C1305282311,0.0,0.0,M1260524445,0.0,0.0,0,0
255,CASH_OUT,75578.99,C898932618,0.0,0.0,C2063710813,1479561.32,1555140.31,0,0
17,PAYMENT,5979.91,C1846664243,539293.42,533313.51,M1465593690,0.0,0.0,0,0
306,PAYMENT,8447.17,C823280231,0.0,0.0,M1529120945,0.0,0.0,0,0
163,CASH_IN,236210.18,C1509052897,5439145.3,5675355.48,C1022292106,481470.06,245259.89,0,0
421,TRANSFER,5455965.86,C529879129,5455965.86,0.0,C423625625,0.0,0.0,1,0
236,CASH_OUT,156034.96,C99601908,0.0,0.0,C205300866,1393534.94,1549569.89,0,0
185,CASH_OUT,278051.28,C442466944,0.0,0.0,C2109201961,3081818.19,3217173.89,0,0
321,CASH_OUT,227310.11,C480567239,0.0,0.0,C492936116,1364635.15,1591945.26,0,0
329,CASH_IN,64663.76,C1727181123,1280132.3,1344796.06,C49741807,2293231.79,2228568.03,0,0
235,CASH_IN,220382.82,C1221947372,2415742.99,2636125.82,C1215615673,1194637.92,974255.1,0,0
235,CASH_OUT,96120.37,C1152139098,9161.8,0.0,C1996334688,310876.82,406997.19,0,0
325,TRANSFER,30846.84,C913635242,30846.84,0.0,C282425253,0.0,0.0,1,0
347,CASH_OUT,342250.63,C1450819893,100556.0,0.0,C955566454,0.0,342250.63,0,0
204,PAYMENT,11225.67,C1893851094,20064.0,8838.33,M161766023,0.0,0.0,0,0
60,TRANSFER,581421.85,C1021314422,581421.85,0.0,C2062695733,0.0,0.0,1,0
448,CASH_OUT,203740.26,C78794362,0.0,0.0,C900996363,386275.88,590016.14,0,0
399,CASH_OUT,67572.28,C1440989288,0.0,0.0,C1527333638,280048.36,347620.64,0,0
304,CASH_OUT,138898.42,C1132094198,5117.0,0.0,C2029733244,0.0,138898.42,0,0
357,CASH_IN,73085.63,C103301696,2315160.84,2388246.47,C402890248,76464.74,3379.11,0,0
212,PAYMENT,12603.03,C996241813,481.0,0.0,M1768918418,0.0,0.0,0,0
330,CASH_OUT,126929.96,C712485139,42547.0,0.0,C1365303926,123326.08,250256.04,0,0
322,CASH_OUT,376898.72,C1370315286,2343.0,0.0,C707332872,0.0,376898.72,0,0
252,CASH_OUT,67937.83,C1665442205,508014.0,440076.17,C797313282,0.0,67937.83,0,0
495,TRANSFER,2853974.02,C944946298,0.0,0.0,C2848755,14427841.12,17281815.13,0,0
168,CASH_IN,20144.57,C1670015348,6559860.3,6580004.87,C1481410021,281248.01,261103.44,0,0
330,CASH_IN,143053.24,C401292720,20633.0,163686.24,C1176931565,29039.8,0.0,0,0
209,TRANSFER,329156.43,C1966259064,329156.43,0.0,C477578794,0.0,0.0,1,0
33,PAYMENT,8211.14,C1663276272,31595.0,23383.86,M299685855,0.0,0.0,0,0
380,CASH_OUT,172566.82,C492290918,11159.0,0.0,C605801403,215298.42,387865.24,0,0
44,CASH_IN,16606.09,C1167250354,8906707.16,8923313.25,C816816966,402555.07,385948.99,0,0
125,CASH_OUT,621569.61,C2048762719,621569.61,0.0,C177739457,270256.82,891826.43,1,0
231,CASH_OUT,94372.61,C1451318490,0.0,0.0,C421443093,471783.48,566156.08,1,0
202,CASH_OUT,165261.2,C1297883187,0.0,0.0,C2085005230,287891.3,453152.51,0,0
188,CASH_IN,272033.06,C1088152119,20604.0,292637.06,C1840724320,105903.0,0.0,0,0
736,CASH_OUT,537539.57,C1804356625,537539.57,0.0,C1581411164,8034.16,545573.72,1,0
681,TRANSFER,629127.79,C1315263269,0.0,0.0,C254020817,845794.42,1474922.21,0,0
251,CASH_IN,124362.69,C1978445074,7029259.98,7153622.67,C607753096,125999.71,1637.02,0,0
374,CASH_OUT,390507.1,C1417331236,0.0,0.0,C147867831,3281766.55,3672273.64,0,0
97,TRANSFER,707870.44,C1301979362,707870.44,0.0,C1733162010,0.0,0.0,1,0
256,PAYMENT,11717.18,C1041647643,218423.0,206705.82,M1612665501,0.0,0.0,0,0
138,CASH_OUT,33829.47,C545142640,0.0,0.0,C1105205697,154790.83,85892.94,0,0
596,PAYMENT,2576.45,C578807223,76484.13,73907.68,M1544180705,0.0,0.0,0,0
617,TRANSFER,10000000.0,C1612182760,12542664.27,2542664.27,C455244250,0.0,0.0,1,0
238,TRANSFER,130814.93,C522302176,31171.0,0.0,C2035483137,0.0,130814.93,0,0
228,CASH_IN,21284.4,C555328503,4018543.72,4039828.12,C1987691486,902804.69,881520.29,0,0
187,PAYMENT,2780.78,C1116120187,0.0,0.0,M1663998297,0.0,0.0,0,0
283,CASH_OUT,115412.42,C1286668508,102986.0,0.0,C1639545448,0.0,115412.42,0,0
9,CASH_OUT,1055.0,C1764109750,1055.0,0.0,C1522743169,75179.0,0.0,1,0
379,PAYMENT,127.29,C2109925473,321438.57,321311.28,M98006760,0.0,0.0,0,0
15,TRANSFER,10315.2,C1301437079,11226.0,910.8,C1036015531,138197.87,148513.06,0,0
259,CASH_OUT,128384.4,C769456051,116021.0,0.0,C773741289,76884.74,205269.15,0,0
374,CASH_OUT,349585.67,C198951474,30765.0,0.0,C490270603,192534.95,542120.62,0,0
301,PAYMENT,6776.8,C891462760,0.0,0.0,M1154751202,0.0,0.0,0,0
132,PAYMENT,43625.79,C850060148,0.0,0.0,M740530375,0.0,0.0,0,0
159,PAYMENT,16098.63,C768041404,7780.95,0.0,M1680639142,0.0,0.0,0,0
372,CASH_OUT,71935.48,C645163070,0.0,0.0,C2081503049,159654.96,231590.44,0,0
135,PAYMENT,20264.35,C474941870,0.0,0.0,M1436707536,0.0,0.0,0,0
187,CASH_OUT,160616.33,C1361041203,0.0,0.0,C1432370060,3556152.02,3716768.35,0,0
20,CASH_IN,183618.84,C95084472,4274983.89,4458602.73,C359717784,1602129.07,1418510.23,0,0
392,CASH_OUT,193706.98,C179138153,193706.98,0.0,C183491570,18047571.21,19642021.17,1,0
279,CASH_OUT,349966.81,C905464687,428.0,0.0,C1032053871,2024479.24,2374446.06,0,0
159,CASH_OUT,424473.25,C2053743071,0.0,0.0,C1322414874,3375126.32,3799599.57,0,0
250,CASH_OUT,326394.0,C1732640667,0.0,0.0,C817636941,354113.9,680507.89,0,0
146,CASH_OUT,60516.53,C1241672000,60516.53,0.0,C271238521,0.0,60516.53,1,0
705,TRANSFER,198333.47,C204667647,0.0,0.0,C1216188212,562353.43,760686.9,0,0
165,PAYMENT,10328.94,C634281467,427.0,0.0,M1928025118,0.0,0.0,0,0
403,PAYMENT,9517.41,C9129860,252660.59,243143.18,M1865081958,0.0,0.0,0,0
521,CASH_OUT,5087422.03,C1987097058,5087422.03,0.0,C1995541082,16628.06,5104050.09,1,0
445,CASH_OUT,100433.21,C1558137654,100433.21,0.0,C1468294799,1935472.98,2035906.19,1,0
306,PAYMENT,20525.53,C645810621,0.0,0.0,M1860657733,0.0,0.0,0,0
46,PAYMENT,10.5,C1988014977,35856.0,35845.5,M2041163848,0.0,0.0,0,0
378,TRANSFER,169138.81,C1369319598,104068.62,0.0,C2090905364,2392209.33,2561348.14,0,0
396,PAYMENT,13970.19,C1294781127,21706.76,7736.57,M1418013184,0.0,0.0,0,0
177,TRANSFER,870972.13,C1722000267,109886.0,0.0,C120518590,320453.17,1191425.29,0,0
325,PAYMENT,587.73,C2063381935,0.0,0.0,M69552720,0.0,0.0,0,0
393,CASH_OUT,586480.23,C1251078463,0.0,0.0,C1577440615,1505016.95,2091497.18,0,0
164,CASH_OUT,190150.72,C94210606,34197.0,0.0,C152156234,334549.22,524699.94,0,0
34,CASH_OUT,229759.73,C145194230,34618.0,0.0,C98639111,607180.8,1326262.0,0,0
235,CASH_OUT,12662.82,C1199352575,27412.0,14749.18,C60435424,962930.48,975593.3,0,0
251,TRANSFER,546800.75,C1386642975,20172.0,0.0,C1061538586,1227370.07,1774170.81,0,0
302,CASH_OUT,158356.18,C613831962,0.0,0.0,C1193389296,14663717.01,14822073.18,0,0
34,PAYMENT,11141.85,C581629892,0.0,0.0,M467178342,0.0,0.0,0,0
247,CASH_OUT,76646.05,C1873858924,76646.05,0.0,C587506100,0.0,76646.05,1,0
257,TRANSFER,60115.26,C524928996,0.0,0.0,C953372114,4408385.59,4468500.85,0,0
379,CASH_OUT,190146.25,C1359616796,0.0,0.0,C1027946119,688511.61,683710.83,0,0
401,TRANSFER,889199.97,C152812623,0.0,0.0,C2140179743,4660307.74,5549507.71,0,0
255,PAYMENT,3196.85,C2060295599,20420.0,17223.15,M2082818331,0.0,0.0,0,0
17,PAYMENT,14219.65,C469777207,0.0,0.0,M635458838,0.0,0.0,0,0
276,CASH_OUT,70066.07,C489041559,7955.43,0.0,C298878313,4072960.39,4143026.47,0,0
20,PAYMENT,10302.33,C702925607,0.0,0.0,M271098879,0.0,0.0,0,0
408,CASH_IN,37618.18,C1050437004,1543484.11,1581102.28,C1302097439,289862.06,252243.89,0,0
444,CASH_OUT,3752520.6,C1674281831,3752520.6,0.0,C590901753,1255946.49,5008467.09,1,0
377,PAYMENT,10819.82,C1436367941,0.0,0.0,M706744644,0.0,0.0,0,0
561,CASH_OUT,615954.92,C1033091830,615954.92,0.0,C690014487,3271323.95,3887278.88,1,0
19,PAYMENT,10625.83,C1386348788,0.0,0.0,M1835897530,0.0,0.0,0,0
133,PAYMENT,7294.1,C1058951380,0.0,0.0,M569219156,0.0,0.0,0,0
40,CASH_IN,63939.87,C598086859,21492.0,85431.87,C621712670,0.0,0.0,0,0
309,CASH_IN,141633.37,C526490707,7960474.96,8102108.34,C167802956,809777.59,668144.22,0,0
203,TRANSFER,356671.99,C1001495256,0.0,0.0,C503687277,1849229.37,2100307.77,0,0
202,CASH_OUT,218240.46,C1619718102,360529.24,142288.79,C1628494011,490883.67,709124.13,0,0
15,CASH_OUT,7286.76,C667545823,0.0,0.0,C1036969884,756283.63,882046.96,0,0
280,PAYMENT,12082.05,C744020345,0.0,0.0,M2096407300,0.0,0.0,0,0
204,CASH_OUT,177032.44,C505371593,51453.0,0.0,C1336990976,20782.37,197814.81,0,0
331,CASH_IN,322796.03,C290577779,8038411.46,8361207.49,C224361899,497977.22,175181.19,0,0
137,CASH_OUT,52883.64,C1475235780,0.0,0.0,C1417414644,3069307.06,3122190.7,0,0
680,CASH_OUT,28399.72,C1669123566,28399.72,0.0,C1364689982,128264.68,156664.4,1,0
44,PAYMENT,239.01,C41960060,31337.0,31097.99,M149229112,0.0,0.0,0,0
304,TRANSFER,10000000.0,C1224922860,95263.0,0.0,C1468585568,225701.09,19469462.41,0,0
298,PAYMENT,2237.09,C710068719,107969.86,105732.77,M1421189111,0.0,0.0,0,0
127,CASH_OUT,701707.89,C906024214,701707.89,0.0,C322369737,3010281.05,3711988.94,1,0
213,TRANSFER,332761.6,C1993703687,32061.0,0.0,C1207611046,0.0,332761.6,0,0
304,CASH_OUT,29643.75,C1618596189,42155.0,12511.25,C1307784396,194.53,29838.28,0,0
451,PAYMENT,1022.53,C1609012498,107788.0,106765.47,M284552358,0.0,0.0,0,0
383,TRANSFER,1490936.65,C1713844451,0.0,0.0,C751737888,1729933.24,3220869.9,0,0
298,CASH_OUT,123429.86,C264963194,0.0,0.0,C1811291679,706827.07,830256.93,0,0
404,CASH_OUT,84445.24,C387447166,0.0,0.0,C1290395898,707280.05,791725.28,0,0
131,CASH_OUT,62191.57,C1828859079,49251.0,0.0,C1056137597,0.0,62191.57,0,0
204,CASH_OUT,48756.29,C733559024,30854.0,0.0,C1813590629,0.0,48756.29,0,0
335,CASH_IN,163237.66,C2057753669,6261047.24,6424284.89,C1778282810,963511.89,800274.24,0,0
256,PAYMENT,17952.77,C1881275872,10330.0,0.0,M1741738304,0.0,0.0,0,0
518,CASH_OUT,107234.8,C1838646318,0.0,0.0,C62032897,300828.91,408063.71,0,0
550,CASH_OUT,1824.84,C561628027,0.0,0.0,C1597201839,38318814.89,38320639.73,0,0
132,PAYMENT,2075.08,C652116714,10874.0,8798.92,M91918999,0.0,0.0,0,0
298,CASH_IN,219450.19,C347878775,1382243.42,1601693.6,C268920100,1262532.93,1043082.74,0,0
10,CASH_OUT,105190.66,C1984534094,0.0,0.0,C1934714849,122192.64,227383.3,0,0
395,CASH_OUT,50545.67,C952006280,0.0,0.0,C1296536640,652595.53,879301.5,0,0
155,TRANSFER,535709.37,C2095128670,0.0,0.0,C454591680,705735.92,1241445.3,0,0
275,CASH_OUT,84524.32,C208219751,31320.0,0.0,C1701618643,692139.86,776664.17,0,0
49,CASH_OUT,1021129.67,C771564749,1021129.67,0.0,C2126217921,86245.92,1107375.59,1,0
136,CASH_IN,96038.61,C1045517869,246274.91,342313.52,C1651099324,529641.38,433602.77,0,0
183,CASH_IN,237874.06,C655425425,14301879.3,14539753.36,C696253095,1717447.52,1479573.46,0,0
428,PAYMENT,26475.53,C174189817,0.0,0.0,M1529363159,0.0,0.0,0,0
400,CASH_OUT,46416.38,C74347554,16520.0,0.0,C181929388,317010.86,363427.25,0,0
401,CASH_OUT,147509.96,C1533228598,0.0,0.0,C1451774747,1238908.55,1386418.5,0,0
281,PAYMENT,2460.81,C1024587488,0.0,0.0,M516296716,0.0,0.0,0,0
154,CASH_IN,434429.37,C464339471,422763.0,857192.37,C1789752750,0.0,0.0,0,0
398,CASH_OUT,420368.78,C351445790,250.0,0.0,C393363694,1919696.52,2340065.3,0,0
232,CASH_OUT,208944.16,C841900449,0.0,0.0,C332112346,1999795.17,2208739.33,0,0
260,CASH_OUT,15050.39,C95198104,31268.0,16217.61,C436153761,6060875.0,6075925.4,0,0
179,CASH_OUT,39032.3,C1837514915,99074.0,60041.7,C873486994,269608.54,308640.84,0,0
13,CASH_OUT,60209.19,C1820403357,31240.0,0.0,C428452077,0.0,60209.19,0,0
211,CASH_OUT,218514.13,C472269118,0.0,0.0,C456479645,613491.13,832005.26,0,0
41,CASH_IN,209048.9,C449224697,92305.0,301353.9,C391493557,0.0,0.0,0,0
346,PAYMENT,8873.49,C1296115413,0.0,0.0,M1613905590,0.0,0.0,0,0
307,CASH_IN,130485.25,C984485810,779104.58,909589.83,C947168534,1231368.75,1100883.5,0,0
228,CASH_IN,183567.61,C1447930592,10408.0,193975.61,C698097853,0.0,0.0,0,0
573,CASH_OUT,1298609.73,C664375770,1298609.73,0.0,C1213183928,0.0,1298609.73,1,0
355,CASH_OUT,244060.94,C1813830715,0.0,0.0,C1379050026,9268676.94,9512737.88,0,0
566,TRANSFER,390277.85,C1191554664,10786.0,0.0,C1994060748,230498.4,620776.25,0,0
176,TRANSFER,665489.33,C399364024,665489.33,0.0,C201700405,0.0,0.0,1,0
387,CASH_OUT,10000000.0,C618976547,10000000.0,0.0,C1908782637,0.0,10000000.0,1,0
161,PAYMENT,10383.16,C1652562492,0.0,0.0,M693523773,0.0,0.0,0,0
567,CASH_IN,252626.0,C391858071,5283770.74,5536396.74,C2122493657,345681.94,93055.93,0,0
674,TRANSFER,10000000.0,C200219666,16250438.78,6250438.78,C2086144828,0.0,0.0,1,0
260,CASH_IN,132770.54,C1771700594,5873136.02,6005906.55,C1773574928,637780.23,847115.6,0,0
298,CASH_OUT,474543.16,C713482903,31281.0,0.0,C1262274448,0.0,474543.16,0,0
297,CASH_IN,142060.91,C1603200079,13268887.03,13410947.95,C335356822,5218927.33,5076866.41,0,0
587,TRANSFER,146963.38,C1602986026,0.0,0.0,C677299561,653257.71,800221.1,0,0
182,CASH_OUT,14414.97,C2065235345,535141.22,520726.25,C757534983,39440.95,53855.92,0,0
186,PAYMENT,11234.08,C1677314897,31513.17,20279.09,M1899695712,0.0,0.0,0,0
35,CASH_OUT,69887.39,C1144874922,1130449.17,1060561.78,C1799913818,171088.02,197047.07,0,0
13,CASH_OUT,396689.76,C906657424,0.0,0.0,C1114167229,413729.03,810418.78,0,0
177,TRANSFER,166003.29,C208755535,0.0,0.0,C411727676,192728.01,358731.3,0,0
162,TRANSFER,203078.81,C332767320,0.0,0.0,C682814581,784606.66,987685.47,0,0
514,TRANSFER,1977440.22,C827314563,0.0,0.0,C93383779,2288560.32,4266000.53,0,0
185,PAYMENT,985.74,C440874774,0.0,0.0,M492556942,0.0,0.0,0,0
